what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1297972932699
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297972944970
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297972946786
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1297972958493
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297972962226
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildProject",1297972964172
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297972964742
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297972968274
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297972969132
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297972973277
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297972986207
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1297972990047
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1297972997940
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1297973084948
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1297973090203
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1297973119926
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1297973125076
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1297973127127
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297973132566
error,log,,,"Error in CDT Core during AST creation",1297973132566
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1297973133863
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.cdt.core"".",1297973134751
error,log,,,"Error in CDT Core during AST creation",1297973134752
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1297973136646
error,log,,,"Error while parsing /tradeticket/capFloorTicket.cpp.",1297973136650
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1298104875624
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1298104875626
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1298104875626
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1298104875659
started,bundle,org.eclipse.cdt.core,5.2.0.201006141710,"org.eclipse.cdt.core",1298104875685
